"block","totalContainers","sourceNode","destinationNode","containerID","containerCPU","averageCPU","stddevCPU","minCPU","maxCPU","algorithm","testCase"
"66","1000","41a9a4e1-577f-4593-80ce-0de27f6c8456","386d6420-c742-4cb8-a9a1-9ebeeb53c295","5c57743c-8e4c-49e9-9680-aa3e223d13ef","62","196.03516","38.64618","118","286","SINGLE","AVERAGE"
"67","1000","07a24fd7-bf5c-4998-a86a-5cc7fa39a0bb","521b5ae1-0ae1-4729-9b25-8c678f4f4a58","0a2fd5ff-5cf3-46ac-9092-82273f067bc7","77","196.03516","38.044617","118","283","SINGLE","AVERAGE"
"68","1000","d599fdb6-47f1-4e3d-8851-0247c012dd62","36bb2f9e-555f-4290-9019-d9a364353f5c","40f371ab-ffe8-4f59-bd77-f8cf51556860","88","196.03516","37.443054","118","282","SINGLE","AVERAGE"
"69","1000","332027db-f8ad-44f5-9279-f22eca0fca02","9006c72b-5564-477e-98c3-7dc9552687d8","f062fd03-e467-466d-9701-45e2c6d98786","65","196.03516","36.93524","119","281","SINGLE","AVERAGE"
"70","1000","9639c2c0-657d-41af-a6de-95286e1b95d0","e9265c34-a938-4d26-bea2-e8fcd0bb5764","ad05ed1f-db3f-4013-acd8-5bbe29552f2c","90","196.03516","36.37274","121","280","SINGLE","AVERAGE"
"71","1000","76c2a6d0-b385-4b13-ad04-9e946a5b444c","7198344d-0868-4ad3-bebd-a85a8e5579ea","e6abc3e1-3c81-4d5e-92c7-dc8a9dabcc1b","77","196.03516","35.78653","121","280","SINGLE","AVERAGE"
"72","1000","504c6ccf-ec6f-40bc-a084-2b39b4b95c43","57f57366-7989-4caf-92f1-1e38307d448b","3323d05f-18cb-4df0-966d-5bc0ad7c6987","77","196.03516","35.200317","123","279","SINGLE","AVERAGE"
"73","1000","a080a0cd-ec8a-444a-8c81-f103aebda9a9","aff84b3e-3b84-4bbb-9612-ef0088d6a125","3a22ba83-4118-43df-850a-37917c30bba0","71","196.03516","34.64563","124","278","SINGLE","AVERAGE"
"74","1000","efe7f4c1-8a67-4d2c-88de-7a32456622b6","c7913994-8433-4d89-b057-eee8a06ee01f","3fe2c8d4-97b3-46af-bb47-080283b3bcc7","86","196.03516","34.11438","124","277","SINGLE","AVERAGE"
"75","1000","ac142c95-e13f-46b8-8912-794ee6be2a09","5f925d9f-1ccc-40b0-a19a-ee0d0b43f451","f99b03bd-10e0-4427-80fb-c3e59b275ac7","85","196.03516","33.58313","124","276","SINGLE","AVERAGE"
"76","1000","2abb9041-e460-440c-83a5-296ddb667734","cff64569-a899-4a52-937e-a903f72edb45","96e8b95b-d57d-4bd1-951a-8477ebe8def2","86","196.03516","33.067505","126","276","SINGLE","AVERAGE"
"77","1000","f9044d0c-9ede-47af-bff5-c383a1d71ed1","27e135cc-2e17-490e-b189-df7dd59e60fc","a0cb9b51-f1d8-41a0-8d9e-10f1bcf5c877","75","196.03516","32.520355","126","276","SINGLE","AVERAGE"
"78","1000","a4d20ce4-ae64-4ac9-a290-713044cc1706","aa53c781-56de-4f62-94ee-bc631cf5d7ef","d1e131a0-f940-4f97-901d-8d024dc9550d","80","196.03516","31.97348","126","275","SINGLE","AVERAGE"
"79","1000","8a8978c3-ff1e-4ea9-9b98-b75f67aa81bb","0255fbee-cc15-47cc-85d5-0cd989853b04","d6301a7e-2f71-4581-9e2b-3995f213e54c","63","196.03516","31.481293","126","274","SINGLE","AVERAGE"
"80","1000","1d4266dd-9943-4aa7-9851-19a4b6b8a66d","ccad609f-f1a4-4b75-99cc-ecbb5871a7fd","56754f2d-2266-4977-ba15-a0f3896e34e5","87","196.03516","31.00473","127","270","SINGLE","AVERAGE"
"81","1000","4b8563c8-b13c-4f3e-a2c5-5ae19ed3d9b5","d2b487c5-7532-42f3-87ee-4252294f7b0d","e92d22a7-560f-43e6-a165-cd302a1d50dc","72","196.03516","30.465393","127","269","SINGLE","AVERAGE"
"82","1000","6521bf74-3478-4ead-9297-cef516b9f909","201b20e6-0f76-461e-b9c8-14953414da90","463f7a5c-e94f-406a-a45e-cca46c558bda","90","196.03516","30.059143","129","269","SINGLE","AVERAGE"
"83","1000","0704f43e-a6b2-406f-b616-67f9c468d38e","bb84c74e-89a1-452f-845f-65028c42b1ac","acbc95b7-950d-4b95-a336-e9e74ab63c2f","84","196.03516","29.621643","129","268","SINGLE","AVERAGE"
"84","1000","6690e240-7c59-4b65-a6bf-8418cad5ff59","9560d482-10aa-4f7f-94d0-5e5cbf232b28","6e538a4f-94a2-4dde-8c49-b6359e20352c","80","196.03516","29.160706","130","268","SINGLE","AVERAGE"
"85","1000","05f64f50-562c-4d55-8831-ad5a88ea192d","f0c1fe82-75bf-4d9a-a2bf-e85ab87b33fc","83c758ea-47e2-44fe-9e07-de5dddf30813","83","196.03516","28.731018","130","267","SINGLE","AVERAGE"
"86","1000","85ba38e3-4796-4b46-8d9f-f6f264db3872","430b0876-c35b-4641-b48f-eaefc4c9cc5a","034aeb68-0440-496e-9032-8edf4349845b","72","196.03516","28.223206","130","266","SINGLE","AVERAGE"
