"block","totalContainers","sourceNode","destinationNode","containerID","containerCPU","averageCPU","stddevCPU","minCPU","maxCPU","algorithm","testCase"
"1","1000","51da0dc4-2b8c-43b1-9385-4ac410f40cc8","093e9adf-85e5-48f1-b3fa-928663756384","3f94f8d5-f401-4fa5-8840-26b2320d4784","49","194.51172","24.725006","90","253","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","013ebcbb-c83b-4dab-96a7-5cf9918b2836","f5990128-25a1-47bd-b066-a2c8102e7e3c","949b063b-b49c-44f5-abdb-15437c13da5f","45","194.51172","24.439758","90","253","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","f625fc18-92d1-4058-8c68-ba9bc862550e","631247da-6da1-4c9a-98f0-e7ea217c04a6","36f1d3ca-1299-486b-8faf-49d4802f35c8","46","194.51172","24.15451","90","253","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","816ce701-0127-4504-8019-6503e10349d3","9205a12d-dc4b-4d0f-a714-28639f93e7e4","1e6d1161-a06a-44e4-9333-d9149d8a49af","39","194.51172","23.869263","90","252","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","52b14aa5-5e6a-4fd4-ad25-07a068e3bc26","727909d3-7cd1-4408-bae0-23ab806ffb79","46a840da-c690-4a19-8f85-924ee9f0d203","54","194.51172","23.591827","90","250","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","26d380f4-8c56-44b7-a5d3-926e412413fa","0e1092a8-2284-4b0f-a769-8153179d45f2","21d79d57-1e74-49ca-a527-a85d09336bcf","53","194.51172","23.314392","90","249","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","1200dc99-fb05-4da0-853d-62e0389f5614","c541ae7c-5ef8-438c-9aec-bbc611fa3f66","622c7b7b-352b-4147-8669-26bf1ad36927","47","194.51172","23.04477","90","248","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","015319a3-ff30-4299-bc3f-a80c0f8a4cd8","ce8df19a-2b02-4b5f-8030-81caf8e8a182","9c4f0395-55b0-42c8-bdfd-bc2cfc8fe3b2","38","194.51172","22.775146","90","248","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","e7072281-6af3-42e3-9513-61f0a8416b1a","decdbfae-d403-4f95-9f23-c3e7291867e8","be188798-3506-484b-ae31-305be2c12d95","50","194.51172","22.505524","90","248","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","b5e1f290-1050-44ad-9154-6a1286104a1c","5e94faa6-827a-41a3-a4cf-a7dd912e163d","f6a85e63-8f5e-4ba2-a628-e58b4d852a9c","38","194.51172","22.243713","90","247","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","cc34c51f-35f3-4536-a9b6-0cf2cf2796c0","da7f22a5-55d9-4eac-8c2b-aa74c1b9e9ae","3a088a4b-c0e6-4187-a239-b8179358eaa4","48","194.51172","21.989716","90","247","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","29429357-ec0b-4079-bae7-c1e65ea16209","12427bc0-97bd-478e-a6e4-a5691cf3859f","0a06f37c-9799-4a83-bccb-a3058b0432fb","45","194.51172","21.735718","90","245","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","689d9e8f-1bc8-4983-aa5f-5c1ac4a88fa2","e1a22ba5-9ef9-4403-9821-e4f4adea1921","1692140e-2db5-48ea-afdb-41a5782a8e0c","33","194.51172","21.489532","90","244","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","7886809a-215d-4f63-9763-f68bfb66f126","365c8b09-3d28-4646-a195-6e257e60050e","4b597dcc-7b16-48a5-8c1e-d48de16e7032","44","194.51172","21.243347","90","244","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","4b0427c7-ea3c-4eba-8806-31a00be346f9","d41ca0e7-c519-48de-ad87-2d15eb88e9fa","11039d6b-8ff9-418a-841d-8e3dc02e9f9d","36","194.51172","21.0206","90","243","MULTI_STDDEV_IMPROVED","AVERAGE"
